Income,EmploymentType,LoanAmount,CreditScore,Age,LoanDuration,NumberPreviousDefaults,CollateralInformation,MaritalStatus,Dependents,LoanRepaymentHistory,LoanApproval
26246.0,Unemployed,19193.0,846.0,66,91.0,0,No,Single,0,Good,0
81358.0,Self-Employed,16371.0,785.0,46,87.0,0,Yes,Married,4,Average,1
62333.0,Unemployed,24192.0,,30,14.0,0,Yes,Single,5,Good,0
49800.0,Self-Employed,26547.0,410.0,64,86.0,0,No,Married,2,Average,0
44859.0,Salaried,16962.0,621.0,69,89.0,2,No,Divorced,1,Average,0
41005.0,Unemployed,13505.0,826.0,34,27.0,0,Yes,Single,2,Good,0
20540.0,Self-Employed,25693.0,476.0,62,103.0,0,Yes,Married,5,Good,0
24007.0,Unemployed,21478.0,837.0,49,66.0,0,Yes,Married,0,Average,0
78517.0,Salaried,17066.0,772.0,65,60.0,0,Yes,Divorced,4,Good,1
73604.0,Salaried,31004.0,687.0,39,89.0,2,No,Married,0,Average,1
,Salaried,15480.0,397.0,21,64.0,0,No,Single,1,Good,0
63620.0,Salaried,4057.0,710.0,22,68.0,0,Yes,Single,2,Good,1
57596.0,Salaried,14336.0,674.0,54,41.0,2,Yes,Divorced,2,Average,1
59364.0,Unemployed,32947.0,469.0,58,112.0,2,Yes,Single,1,Good,0
28622.0,Unemployed,17458.0,355.0,66,117.0,1,Yes,Married,4,Good,0
22877.0,Self-Employed,15876.0,624.0,30,20.0,0,Yes,Single,4,Good,0
67739.0,Self-Employed,20213.0,559.0,51,90.0,0,Yes,Married,2,Good,0
20311.0,Salaried,28089.0,639.0,62,8.0,1,No,Married,2,Good,1
47777.0,Salaried,19337.0,703.0,39,48.0,0,Yes,Single,0,Average,1
44484.0,Unemployed,24731.0,831.0,40,117.0,1,Yes,,3,Good,0
43098.0,Salaried,18486.0,473.0,68,,1,Yes,Single,1,Average,0
54717.0,Salaried,24794.0,837.0,20,49.0,0,No,Married,1,Good,1
39836.0,Salaried,21442.0,459.0,59,31.0,0,No,Married,5,Good,0
55936.0,Self-Employed,16816.0,309.0,51,89.0,0,Yes,Single,3,Good,0
52117.0,Unemployed,22065.0,555.0,49,59.0,0,Yes,Married,4,Poor,0
81481.0,Self-Employed,15660.0,643.0,62,74.0,1,No,Single,1,Good,1
29219.0,Salaried,8974.0,835.0,68,114.0,1,Yes,Married,3,Good,0
50439.0,Salaried,19841.0,672.0,66,65.0,0,,Married,0,Good,1
,Self-Employed,9685.0,734.0,38,90.0,1,Yes,Married,1,Good,1
,Self-Employed,24779.0,345.0,63,17.0,0,No,Married,4,,0
29944.0,Unemployed,19700.0,354.0,61,30.0,1,,Single,2,Good,0
68857.0,Salaried,31386.0,377.0,38,114.0,0,Yes,Single,3,Good,0
55054.0,Salaried,17358.0,790.0,61,104.0,1,Yes,Married,4,Good,1
,Self-Employed,19840.0,571.0,28,81.0,1,Yes,Single,5,Average,0
56580.0,Unemployed,8243.0,849.0,56,49.0,0,Yes,Single,0,Average,0
75523.0,Unemployed,11167.0,410.0,21,28.0,0,No,Single,3,Good,0
49455.0,Salaried,6570.0,,68,103.0,2,No,Married,5,Average,0
49967.0,Salaried,28620.0,377.0,18,96.0,0,Yes,Married,1,Good,0
,Self-Employed,16324.0,800.0,45,33.0,1,Yes,Divorced,5,Good,1
35444.0,Salaried,30617.0,717.0,41,73.0,3,No,Single,3,Average,0
75913.0,Self-Employed,-1445.0,574.0,52,77.0,2,No,Single,1,Good,0
64594.0,Salaried,32385.0,793.0,30,60.0,0,Yes,Single,4,Poor,1
36137.0,Salaried,19456.0,496.0,64,112.0,0,Yes,Married,5,Good,0
39976.0,Salaried,22719.0,675.0,51,20.0,4,,Single,0,Average,0
42128.0,Unemployed,11496.0,362.0,28,35.0,0,Yes,Divorced,4,Good,0
22497.0,Salaried,24218.0,660.0,53,16.0,0,Yes,Married,5,Poor,0
53907.0,Salaried,17009.0,843.0,68,85.0,0,Yes,Married,3,Good,1
36816.0,Unemployed,10448.0,409.0,34,80.0,1,Yes,Married,3,Poor,0
54448.0,Unemployed,10339.0,,52,119.0,0,No,Married,0,Good,0
30636.0,Salaried,10197.0,818.0,35,,0,No,Married,2,Good,0
63845.0,Unemployed,23042.0,758.0,57,23.0,0,No,Single,5,Poor,0
61064.0,Unemployed,14915.0,600.0,39,57.0,1,Yes,Married,4,Good,0
39412.0,Unemployed,6879.0,795.0,41,16.0,0,Yes,Married,2,Average,0
55395.0,Unemployed,22954.0,448.0,36,83.0,2,,Married,1,Good,0
51244.0,Self-Employed,2618.0,760.0,54,83.0,1,Yes,Single,4,Poor,1
72234.0,Salaried,30633.0,438.0,56,104.0,3,Yes,Divorced,5,Average,0
34513.0,Self-Employed,35891.0,591.0,38,45.0,2,Yes,Divorced,1,Good,0
47716.0,Salaried,9501.0,634.0,25,41.0,0,No,Married,4,Average,1
40390.0,Unemployed,28420.0,483.0,45,14.0,1,No,Divorced,1,Good,0
50672.0,Self-Employed,22793.0,606.0,22,53.0,0,Yes,Married,4,Average,1
57999.0,Unemployed,16000.0,561.0,34,60.0,4,No,Single,5,Average,0
40223.0,Unemployed,16373.0,609.0,54,92.0,0,Yes,Married,3,Average,0
44538.0,Unemployed,25236.0,,53,92.0,1,Yes,Single,2,Average,0
64491.0,Salaried,19680.0,723.0,36,22.0,2,Yes,Married,1,Average,1
70360.0,Unemployed,-754.0,813.0,44,38.0,0,Yes,Married,0,Good,0
57403.0,Salaried,36584.0,823.0,51,64.0,2,Yes,Single,0,Poor,1
47931.0,Salaried,23465.0,560.0,28,44.0,0,Yes,Single,5,Good,0
46504.0,Unemployed,19584.0,661.0,62,8.0,0,Yes,Married,3,Good,0
58222.0,Salaried,14253.0,468.0,64,103.0,0,No,,1,Average,0
,Self-Employed,18488.0,499.0,29,,0,Yes,Divorced,3,Good,0
25265.0,Salaried,30153.0,684.0,38,65.0,0,Yes,Single,5,Good,0
58586.0,Unemployed,22093.0,611.0,28,42.0,2,Yes,Married,3,Average,0
37091.0,Unemployed,23003.0,611.0,56,102.0,0,Yes,Single,5,Good,0
28746.0,Self-Employed,10007.0,694.0,45,10.0,0,Yes,Single,0,Good,0
24975.0,Self-Employed,17203.0,650.0,22,,2,Yes,Married,0,Good,0
46758.0,Salaried,20408.0,327.0,34,98.0,1,No,Married,3,Good,0
34752.0,Salaried,25573.0,432.0,37,115.0,0,Yes,Married,3,Good,0
15105.0,Self-Employed,16673.0,679.0,58,34.0,3,Yes,Single,4,Good,0
44623.0,Unemployed,27423.0,827.0,63,80.0,0,Yes,Single,5,Average,0
42641.0,Unemployed,10845.0,586.0,29,27.0,0,No,Married,0,Good,0
47751.0,Self-Employed,20556.0,583.0,23,19.0,0,Yes,Single,5,,0
40567.0,Self-Employed,19219.0,526.0,34,46.0,1,Yes,Single,0,Poor,0
77440.0,Unemployed,7876.0,726.0,68,107.0,0,No,Single,3,Good,0
57760.0,Unemployed,19618.0,326.0,36,85.0,0,Yes,Single,4,,0
42506.0,Salaried,15339.0,631.0,43,62.0,1,Yes,Married,4,Good,1
49046.0,Self-Employed,31310.0,416.0,65,38.0,0,Yes,Single,1,,0
71220.0,Self-Employed,16718.0,388.0,61,22.0,0,Yes,Married,3,Poor,0
64349.0,Self-Employed,22807.0,421.0,61,37.0,1,No,Married,5,Average,0
29057.0,Unemployed,10152.0,332.0,69,23.0,1,Yes,Married,1,Good,1
35386.0,Salaried,21893.0,697.0,49,27.0,0,Yes,Married,5,Good,1
38272.0,Unemployed,16680.0,824.0,23,85.0,0,Yes,Married,3,Good,0
43405.0,Self-Employed,13790.0,,53,,3,Yes,Married,0,Poor,0
41069.0,Self-Employed,42671.0,,55,11.0,0,Yes,Single,1,Good,1
50510.0,Self-Employed,17172.0,333.0,28,68.0,0,No,Married,5,Good,0
61036.0,Self-Employed,18304.0,546.0,50,38.0,0,Yes,Single,2,Good,0
63540.0,Self-Employed,27216.0,318.0,41,58.0,0,No,Married,5,Good,0
,Unemployed,13853.0,329.0,40,22.0,4,No,Married,2,Good,0
25480.0,Salaried,23226.0,348.0,32,30.0,0,Yes,Single,2,Good,0
34394.0,Self-Employed,24083.0,479.0,44,56.0,0,No,Single,5,Good,0
42203.0,Self-Employed,21958.0,669.0,28,85.0,0,No,Single,4,Good,1
31324.0,Self-Employed,38371.0,694.0,68,53.0,0,Yes,Single,1,Good,0
67113.0,Unemployed,13566.0,795.0,67,68.0,0,Yes,Married,4,Good,0
32307.0,Unemployed,32301.0,730.0,34,66.0,4,Yes,Single,1,Good,0
,Self-Employed,23777.0,506.0,68,36.0,1,Yes,Married,5,Average,0
24772.0,Self-Employed,27276.0,334.0,31,38.0,0,No,Married,0,Good,0
59858.0,Self-Employed,22730.0,712.0,44,54.0,0,Yes,Single,3,Good,1
47911.0,Self-Employed,35026.0,663.0,35,9.0,0,,Single,0,Good,1
72688.0,Self-Employed,17439.0,609.0,45,84.0,0,Yes,Married,4,Good,1
33027.0,Unemployed,23978.0,578.0,68,76.0,0,Yes,Married,5,Average,0
41538.0,Self-Employed,30444.0,451.0,64,41.0,0,No,Single,4,Poor,0
44444.0,Self-Employed,15529.0,526.0,64,48.0,1,No,Single,2,,0
47712.0,Self-Employed,28003.0,542.0,21,43.0,2,No,Divorced,4,Good,0
44810.0,Unemployed,19851.0,309.0,24,80.0,0,Yes,Married,1,Good,0
45100.0,Self-Employed,10121.0,,62,93.0,2,Yes,Single,3,,0
44854.0,Unemployed,8387.0,,52,18.0,0,No,Married,5,Good,0
18932.0,Salaried,19273.0,503.0,65,53.0,0,Yes,Divorced,2,Poor,1
,Unemployed,27927.0,456.0,26,7.0,2,Yes,Married,0,Good,0
92917.0,Self-Employed,3368.0,325.0,25,58.0,0,Yes,Single,2,Poor,0
54474.0,Unemployed,21604.0,720.0,69,34.0,0,Yes,Married,2,Good,0
32964.0,Self-Employed,27139.0,,62,44.0,1,Yes,Single,4,Good,0
34482.0,Unemployed,9776.0,,34,58.0,0,Yes,Married,4,Good,0
59198.0,Unemployed,14928.0,769.0,34,43.0,2,Yes,Single,2,Good,0
55782.0,Salaried,24579.0,553.0,66,51.0,0,No,Married,4,Poor,0
45736.0,Unemployed,26788.0,845.0,50,93.0,2,Yes,Married,0,Good,0
61301.0,Salaried,32833.0,446.0,49,99.0,0,Yes,Divorced,1,Good,0
19042.0,Salaried,15309.0,625.0,25,6.0,0,No,Married,3,Poor,0
61311.0,Unemployed,13475.0,637.0,36,49.0,0,Yes,Single,4,Good,0
,Unemployed,33221.0,417.0,55,103.0,2,Yes,Single,4,Good,0
35061.0,Unemployed,13960.0,464.0,20,67.0,0,No,Married,3,Good,0
28500.0,Salaried,24058.0,849.0,22,29.0,2,No,Single,0,Good,1
51820.0,Self-Employed,37465.0,497.0,30,74.0,0,Yes,Single,4,Poor,0
71109.0,Self-Employed,26022.0,673.0,64,22.0,0,No,Married,2,Good,1
46579.0,Salaried,26266.0,428.0,63,8.0,0,Yes,Single,1,Average,0
,Salaried,30225.0,713.0,48,78.0,0,Yes,Single,2,Good,1
52869.0,Unemployed,24199.0,679.0,33,65.0,3,Yes,Married,4,Good,0
77313.0,Unemployed,26305.0,300.0,67,92.0,0,Yes,Divorced,1,Average,0
56469.0,Self-Employed,17259.0,466.0,49,45.0,1,Yes,Married,3,Average,0
58091.0,Self-Employed,29280.0,315.0,39,104.0,0,,Single,0,Good,0
68342.0,Self-Employed,23308.0,411.0,46,54.0,0,No,Married,4,Good,0
,Unemployed,8175.0,667.0,39,90.0,0,Yes,Divorced,0,Good,0
38285.0,Unemployed,21944.0,401.0,60,17.0,2,Yes,Single,5,Average,0
23832.0,Salaried,2643.0,705.0,20,17.0,1,No,Married,5,Good,0
36175.0,Unemployed,25711.0,806.0,27,96.0,0,No,Married,5,Good,0
33429.0,Self-Employed,18132.0,339.0,59,101.0,0,Yes,Married,2,,0
59890.0,Salaried,35244.0,847.0,38,114.0,0,No,Single,4,Average,1
61975.0,Unemployed,23917.0,680.0,33,43.0,0,No,Divorced,0,Good,0
52634.0,Self-Employed,27393.0,815.0,29,,0,Yes,Single,1,Average,1
30970.0,Unemployed,11606.0,796.0,19,118.0,0,Yes,Single,0,Average,0
76799.0,Salaried,25477.0,580.0,58,75.0,1,Yes,Single,0,Good,0
43757.0,Unemployed,14875.0,650.0,41,34.0,3,Yes,Married,2,Good,0
59052.0,Self-Employed,28724.0,633.0,52,93.0,3,Yes,Single,3,Good,1
50740.0,Salaried,11053.0,823.0,47,109.0,1,Yes,Married,5,Good,1
53130.0,Self-Employed,20878.0,582.0,47,38.0,0,No,,0,Poor,0
58523.0,Salaried,10737.0,618.0,64,94.0,1,Yes,Single,2,Good,1
39560.0,Unemployed,21006.0,713.0,52,96.0,0,Yes,Married,4,Good,0
,Unemployed,36180.0,313.0,36,63.0,0,No,Divorced,1,,0
,Self-Employed,25770.0,355.0,67,78.0,0,No,Single,4,Average,0
34422.0,Unemployed,19739.0,702.0,25,36.0,0,No,Married,3,Good,0
69386.0,Salaried,303.0,641.0,43,112.0,3,Yes,Divorced,3,Average,1
,Unemployed,15715.0,498.0,66,119.0,2,Yes,Married,0,Good,0
,Unemployed,23797.0,591.0,57,118.0,0,Yes,Married,1,Good,0
51025.0,Unemployed,15913.0,740.0,24,90.0,0,Yes,Married,5,Good,0
75506.0,Unemployed,31417.0,377.0,47,10.0,1,,Married,5,Poor,0
22138.0,Unemployed,20572.0,411.0,24,48.0,0,No,Single,2,Average,0
28797.0,Unemployed,28629.0,834.0,20,57.0,1,Yes,Single,3,Good,0
63433.0,Unemployed,21639.0,674.0,18,116.0,4,Yes,Married,3,Good,0
23894.0,Unemployed,17792.0,415.0,53,,0,Yes,Single,3,Poor,0
47039.0,Self-Employed,16229.0,441.0,42,67.0,0,Yes,Single,4,Poor,0
67508.0,Self-Employed,11903.0,496.0,54,22.0,0,Yes,Single,3,Good,0
57518.0,Unemployed,28773.0,839.0,18,97.0,0,No,Married,0,Average,0
50166.0,Self-Employed,16576.0,598.0,32,44.0,0,Yes,Married,0,Poor,0
43263.0,Unemployed,24178.0,375.0,54,16.0,0,No,Single,5,Good,0
53033.0,Unemployed,15794.0,829.0,30,119.0,0,Yes,Single,4,Good,0
58659.0,Unemployed,11336.0,,57,27.0,0,Yes,,1,Good,0
40087.0,Self-Employed,24441.0,778.0,25,7.0,0,No,Single,0,Good,1
55576.0,Salaried,14026.0,767.0,22,14.0,1,Yes,Married,1,Average,1
66176.0,Unemployed,16796.0,591.0,26,58.0,0,Yes,Single,3,Good,0
46663.0,Unemployed,10010.0,424.0,18,17.0,2,Yes,Divorced,3,Good,0
51022.0,Salaried,16055.0,818.0,53,102.0,0,Yes,Single,1,Good,1
57257.0,Self-Employed,20193.0,322.0,52,64.0,0,Yes,Single,1,Average,0
58270.0,Salaried,17700.0,461.0,19,43.0,0,Yes,Married,1,Good,0
63177.0,Unemployed,26546.0,805.0,57,6.0,1,Yes,Single,2,Good,0
34784.0,Salaried,21164.0,320.0,40,61.0,0,Yes,Single,1,Good,0
42066.0,Unemployed,44699.0,763.0,26,23.0,0,Yes,Single,2,Average,0
42622.0,Self-Employed,23394.0,782.0,51,118.0,0,No,Married,0,Good,1
36441.0,Self-Employed,6116.0,801.0,63,39.0,4,No,Single,5,Good,0
23024.0,Self-Employed,18297.0,,31,60.0,0,Yes,Married,5,Average,0
1183.0,Unemployed,18990.0,502.0,21,8.0,0,Yes,Married,2,Good,0
67932.0,Self-Employed,15091.0,715.0,47,21.0,2,Yes,Married,4,Average,1
26692.0,Salaried,20581.0,441.0,48,29.0,0,Yes,Married,3,Good,0
73498.0,Self-Employed,14853.0,406.0,55,11.0,0,Yes,Married,0,Average,0
,Unemployed,22663.0,828.0,28,89.0,1,No,Married,1,Good,0
43915.0,Salaried,4730.0,836.0,52,114.0,0,Yes,Married,0,Good,1
59246.0,Salaried,29153.0,590.0,25,119.0,0,Yes,Married,4,Good,0
56377.0,Salaried,7374.0,610.0,20,36.0,0,Yes,Married,4,Poor,1
33473.0,Salaried,17892.0,684.0,31,96.0,0,No,Single,3,Average,0
49775.0,Unemployed,14138.0,352.0,30,63.0,2,Yes,Married,0,Good,0
35302.0,Self-Employed,22447.0,482.0,62,11.0,0,Yes,Single,1,Good,0
59812.0,Salaried,18534.0,668.0,49,16.0,0,No,Married,2,Good,1
39272.0,Self-Employed,22013.0,312.0,51,68.0,0,Yes,Single,0,Good,0
48551.0,Self-Employed,28890.0,459.0,62,54.0,1,Yes,Single,0,Good,0
47903.0,Self-Employed,26149.0,583.0,36,6.0,1,Yes,Single,1,Poor,0
,Self-Employed,20290.0,586.0,55,112.0,0,Yes,Single,3,Good,0
74938.0,Unemployed,23676.0,307.0,33,89.0,2,Yes,Single,0,Poor,0
46386.0,Salaried,35680.0,371.0,19,63.0,0,Yes,Single,5,Good,0
68269.0,Salaried,26434.0,397.0,57,119.0,1,Yes,Married,2,Average,0
,Self-Employed,17652.0,386.0,34,117.0,0,Yes,Married,1,Good,0
71276.0,Salaried,30223.0,400.0,51,118.0,0,No,Divorced,0,,0
44923.0,Self-Employed,23130.0,580.0,59,35.0,1,No,Married,5,Average,0
60442.0,Unemployed,12298.0,588.0,33,107.0,1,No,Single,3,Good,0
49111.0,Salaried,18554.0,,55,64.0,0,No,Married,5,Poor,0
5159.0,Self-Employed,8222.0,,19,89.0,0,No,Married,4,Average,0
33652.0,Salaried,1720.0,749.0,19,104.0,1,Yes,Single,5,Poor,0
58736.0,Self-Employed,12408.0,667.0,43,24.0,0,Yes,Married,5,Average,0
57744.0,Salaried,20981.0,729.0,30,57.0,0,Yes,Married,4,Good,1
30575.0,Unemployed,21004.0,395.0,64,20.0,0,Yes,Married,5,Good,0
53306.0,Salaried,8707.0,560.0,48,38.0,0,Yes,Single,5,Average,0
57549.0,Unemployed,970.0,811.0,51,,0,Yes,Married,1,Good,0
49480.0,Unemployed,31766.0,420.0,56,104.0,0,Yes,Single,3,Good,0
60932.0,Self-Employed,20762.0,665.0,20,105.0,2,Yes,Married,5,Good,1
58888.0,Self-Employed,32446.0,631.0,25,50.0,0,No,Divorced,5,Average,1
49473.0,Salaried,31989.0,351.0,40,43.0,1,Yes,Single,0,Good,0
42338.0,Unemployed,25878.0,695.0,31,67.0,4,Yes,Married,0,Good,0
65638.0,Self-Employed,20473.0,617.0,44,110.0,1,Yes,Married,1,Poor,1
56947.0,Unemployed,16819.0,576.0,46,118.0,0,Yes,Married,4,Average,0
29279.0,Unemployed,25749.0,493.0,56,32.0,0,Yes,Single,2,Good,0
53313.0,Unemployed,18721.0,320.0,56,27.0,0,Yes,Married,3,,0
32735.0,Salaried,15283.0,698.0,18,87.0,0,Yes,Married,0,Average,0
,Unemployed,3217.0,501.0,34,40.0,3,Yes,Single,0,Good,0
40221.0,Unemployed,19335.0,765.0,58,28.0,1,Yes,Married,4,Average,0
50673.0,Salaried,28773.0,450.0,47,9.0,0,No,Married,1,Average,0
55617.0,Salaried,30075.0,458.0,30,52.0,0,No,Single,0,Good,0
43866.0,Self-Employed,20426.0,609.0,38,51.0,2,Yes,Divorced,1,Good,1
44522.0,Unemployed,12890.0,803.0,36,70.0,0,Yes,Single,1,Good,0
42451.0,Unemployed,27222.0,325.0,36,29.0,2,Yes,Married,2,Good,0
65713.0,Salaried,19877.0,365.0,42,88.0,0,No,Married,5,Good,0
7206.0,Salaried,17075.0,562.0,39,84.0,1,Yes,Single,1,Good,0
45370.0,Self-Employed,8353.0,771.0,48,59.0,1,No,Married,3,Poor,1
73175.0,Salaried,36830.0,,34,26.0,0,No,Married,1,Average,0
57758.0,Salaried,25907.0,453.0,40,64.0,0,Yes,Married,2,Good,0
69003.0,Salaried,26770.0,642.0,49,83.0,2,Yes,Married,1,Good,1
19486.0,Salaried,13098.0,712.0,27,48.0,0,Yes,Divorced,2,Good,0
31366.0,Self-Employed,20638.0,483.0,27,36.0,0,Yes,Divorced,3,Good,0
57711.0,Unemployed,19348.0,493.0,53,64.0,0,Yes,Single,3,Good,0
73259.0,Unemployed,26257.0,301.0,25,46.0,0,No,Single,0,Good,0
32881.0,Unemployed,30878.0,,69,52.0,1,Yes,Married,0,Good,1
44184.0,Unemployed,8526.0,782.0,37,46.0,0,Yes,Divorced,1,Good,0
56022.0,Unemployed,11403.0,331.0,49,40.0,0,Yes,Married,5,Good,0
28213.0,Salaried,25166.0,314.0,67,88.0,2,No,Single,1,Average,0
57825.0,Unemployed,15936.0,617.0,31,58.0,0,Yes,Married,3,Poor,0
9865.0,Salaried,26519.0,542.0,67,59.0,0,Yes,Single,2,Average,0
57384.0,Unemployed,17016.0,316.0,45,81.0,1,Yes,Single,2,Poor,0
35074.0,Unemployed,10010.0,833.0,63,47.0,2,Yes,Married,0,Good,0
43286.0,Salaried,5925.0,380.0,69,17.0,0,No,Single,2,Good,0
59778.0,Unemployed,23873.0,735.0,41,104.0,1,No,Married,5,Poor,0
56709.0,Salaried,24069.0,307.0,32,12.0,0,No,Married,5,Good,0
49880.0,Self-Employed,27762.0,586.0,39,71.0,0,,Married,1,Good,0
64536.0,Self-Employed,22623.0,485.0,47,36.0,3,Yes,Divorced,3,Poor,0
24497.0,Self-Employed,-10059.0,823.0,21,30.0,2,Yes,Single,1,,0
53066.0,Unemployed,24027.0,,30,10.0,0,Yes,Married,5,Poor,0
38147.0,Unemployed,8340.0,765.0,40,109.0,0,Yes,Married,3,Good,0
63770.0,Unemployed,5058.0,382.0,25,55.0,0,Yes,Single,5,Average,0
60306.0,Unemployed,4095.0,782.0,35,45.0,0,No,Married,5,Good,0
60850.0,Salaried,3358.0,624.0,29,91.0,2,Yes,Married,1,Good,1
74681.0,Self-Employed,22232.0,718.0,48,10.0,1,Yes,Single,2,Poor,1
66895.0,Salaried,14151.0,350.0,31,70.0,0,Yes,Married,3,Good,0
47639.0,Self-Employed,7847.0,326.0,51,62.0,0,No,Married,1,Average,0
49981.0,Self-Employed,20185.0,844.0,35,69.0,0,No,Single,4,,1
59014.0,Salaried,11153.0,361.0,51,20.0,0,Yes,Single,3,Poor,0
52043.0,Salaried,27849.0,470.0,28,115.0,1,No,Married,1,Good,0
60578.0,Salaried,31602.0,585.0,58,33.0,0,No,,2,Good,0
16545.0,Self-Employed,18259.0,416.0,29,84.0,0,Yes,Single,4,Poor,0
78212.0,Salaried,31018.0,303.0,66,91.0,0,No,Single,2,Good,0
50915.0,Unemployed,31005.0,,32,45.0,3,Yes,Single,4,Good,0
25663.0,Salaried,20677.0,359.0,48,21.0,0,Yes,Married,5,Good,0
36293.0,Self-Employed,33868.0,801.0,66,40.0,0,Yes,Single,2,Good,0
18060.0,Self-Employed,15027.0,528.0,46,98.0,0,Yes,Married,5,,0
33646.0,Salaried,4358.0,399.0,43,,0,Yes,Single,2,Good,0
47866.0,Salaried,7565.0,418.0,35,113.0,0,Yes,Married,3,Average,0
72721.0,Self-Employed,14659.0,368.0,49,32.0,0,Yes,Married,4,Good,0
56160.0,Self-Employed,24274.0,520.0,39,75.0,0,Yes,Married,0,Good,0
53493.0,Salaried,10761.0,522.0,55,23.0,0,Yes,Single,4,,0
32973.0,Unemployed,14594.0,803.0,34,87.0,2,Yes,Married,3,Poor,0
37633.0,Unemployed,10004.0,510.0,40,53.0,0,Yes,Married,3,Good,0
38796.0,Unemployed,14777.0,561.0,41,88.0,0,Yes,Married,5,Good,0
39408.0,Self-Employed,30742.0,817.0,67,84.0,0,No,Single,2,Good,0
44727.0,Unemployed,22861.0,547.0,25,120.0,2,No,Single,5,Good,0
45860.0,Unemployed,15384.0,556.0,58,62.0,1,Yes,,3,Good,0
44914.0,Salaried,29764.0,362.0,23,45.0,2,No,Single,1,Good,0
39930.0,Salaried,20205.0,,22,66.0,0,Yes,Married,3,Good,0
52026.0,Unemployed,21069.0,,61,24.0,0,No,Single,1,Average,0
45284.0,Self-Employed,29142.0,716.0,46,,0,Yes,Single,5,Good,1
26066.0,Unemployed,17259.0,352.0,45,65.0,0,Yes,Married,0,Average,0
50516.0,Salaried,27330.0,337.0,28,100.0,0,Yes,Single,2,Average,0
48249.0,Salaried,26759.0,607.0,18,67.0,0,Yes,Single,4,Average,1
26306.0,Salaried,18836.0,352.0,60,95.0,0,Yes,Married,0,Average,0
41130.0,Unemployed,8830.0,751.0,36,26.0,0,Yes,,2,Good,0
58956.0,Self-Employed,20102.0,760.0,26,57.0,0,Yes,Divorced,3,Good,1
,Unemployed,29098.0,785.0,44,76.0,0,Yes,Single,2,Good,0
31367.0,Salaried,26558.0,436.0,51,45.0,1,No,Married,4,Good,0
45127.0,Salaried,33682.0,671.0,61,7.0,0,Yes,Married,1,Average,1
59344.0,Salaried,16077.0,555.0,21,14.0,1,No,Single,2,Good,0
77155.0,Salaried,26234.0,694.0,53,112.0,0,Yes,,1,Good,1
59884.0,Unemployed,11950.0,336.0,35,75.0,2,No,Married,3,Good,0
66272.0,Unemployed,21613.0,446.0,32,36.0,1,Yes,Married,5,Average,0
55200.0,Self-Employed,28843.0,307.0,68,,0,No,Single,1,Good,0
39723.0,Salaried,27251.0,550.0,30,10.0,3,No,Divorced,2,Good,0
,Unemployed,20825.0,746.0,36,114.0,0,No,Married,1,Good,0
48716.0,Unemployed,17856.0,562.0,66,18.0,0,No,Divorced,1,Poor,0
55656.0,Salaried,12041.0,738.0,23,93.0,1,Yes,Married,5,Average,1
35810.0,Unemployed,18194.0,558.0,65,33.0,0,No,Married,4,Good,0
56997.0,Salaried,9518.0,622.0,29,44.0,0,Yes,Married,5,Average,1
48192.0,Self-Employed,17254.0,829.0,68,37.0,0,Yes,Married,3,Good,1
53469.0,Salaried,5550.0,600.0,54,100.0,0,No,Married,3,Good,0
48724.0,Salaried,9451.0,784.0,34,9.0,0,Yes,,4,Good,1
45842.0,Unemployed,26822.0,391.0,40,46.0,0,Yes,Single,3,Good,0
57270.0,Self-Employed,25931.0,,43,38.0,0,No,Married,4,Average,0
43909.0,Self-Employed,17689.0,634.0,46,37.0,0,Yes,Single,1,Good,1
26170.0,Unemployed,20518.0,614.0,50,28.0,0,Yes,Divorced,0,Average,1
21890.0,Self-Employed,21591.0,537.0,44,110.0,0,Yes,Married,2,Good,0
52766.0,Self-Employed,23683.0,382.0,42,49.0,1,No,Married,0,Good,0
43292.0,Salaried,22827.0,408.0,27,54.0,0,No,Single,0,Good,0
24064.0,Unemployed,9306.0,,64,50.0,0,Yes,Married,0,Average,0
51598.0,Self-Employed,455.0,549.0,40,118.0,1,,Single,0,Good,0
48592.0,Self-Employed,11865.0,390.0,38,44.0,2,Yes,Married,4,Good,0
42506.0,Self-Employed,18765.0,638.0,38,45.0,0,Yes,Married,3,Good,1
53702.0,Salaried,27681.0,468.0,60,43.0,0,Yes,Married,5,Good,0
,Salaried,21875.0,438.0,30,43.0,1,No,Single,1,Good,0
69269.0,Unemployed,24275.0,816.0,54,16.0,2,Yes,Married,1,Poor,0
52156.0,Unemployed,12825.0,483.0,50,75.0,0,Yes,Married,2,Good,0
,Salaried,19434.0,469.0,41,8.0,0,Yes,Married,4,Good,0
52366.0,Unemployed,20524.0,661.0,61,31.0,0,Yes,Married,5,Average,0
54635.0,Unemployed,13955.0,543.0,28,29.0,0,Yes,Married,4,Average,0
45976.0,Unemployed,11444.0,437.0,34,39.0,2,Yes,Single,3,Average,0
52618.0,Salaried,18187.0,327.0,21,,1,Yes,Single,5,Good,0
26396.0,Salaried,25290.0,818.0,64,74.0,0,No,Divorced,1,Poor,0
51220.0,Self-Employed,12760.0,697.0,42,119.0,0,Yes,Divorced,2,Good,1
57152.0,Self-Employed,18334.0,632.0,47,46.0,2,Yes,Single,1,Good,1
42652.0,Self-Employed,30840.0,616.0,26,112.0,0,No,Married,0,Good,0
48568.0,Self-Employed,15845.0,725.0,38,11.0,1,Yes,Married,2,Good,1
